"code","iso","country","SPI.raw.1980","SPI.raw.1981","SPI.raw.1982","SPI.raw.1983","SPI.raw.1984","SPI.raw.1985","SPI.raw.1986","SPI.raw.1987","SPI.raw.1988","SPI.raw.1989","SPI.raw.1990","SPI.raw.1991","SPI.raw.1992","SPI.raw.1993","SPI.raw.1994","SPI.raw.1995","SPI.raw.1996","SPI.raw.1997","SPI.raw.1998","SPI.raw.1999","SPI.raw.2000","SPI.raw.2001","SPI.raw.2002","SPI.raw.2003","SPI.raw.2004","SPI.raw.2005","SPI.raw.2006","SPI.raw.2007","SPI.raw.2008","SPI.raw.2009","SPI.raw.2010","SPI.raw.2011","SPI.raw.2012","SPI.raw.2013","SPI.raw.2014","SPI.raw.2015","SPI.raw.2016","SPI.raw.2017","SPI.raw.2018","SPI.raw.2019"
591,"PAN","Panama",45.5175481141316,46.3295258265308,47.3861684139169,63.4804133671085,69.3282778021044,69.3444957831401,76.7695281704536,76.7695281704536,76.7695281704536,76.7695281704536,76.7695281704536,76.7695281704536,76.8330214724808,76.8330214724808,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,77.0259749767178,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.895624412604,78.8957570884246,78.8957570884246,78.8957570884246,78.8957570884246,78.8957570884246
598,"PNG","Papua New Guinea",9.06270745180297,9.945833132355,9.945833132355,9.945833132355,9.945833132355,9.945833132355,9.97372995333686,10.1618166646707,10.1618166646707,10.1718817437185,10.3109326091732,10.5141062731674,11.0183824155158,16.3688543928008,16.3688543928008,16.3688543928008,16.3688543928008,19.5674884768657,19.5674884768657,19.5674884768657,19.5674884768657,19.5674884768657,19.5674884768657,19.7033530293462,19.7033530293462,19.7033530293462,19.7033530293462,20.4878989726068,20.6543816446362,22.2641185991793,22.2641185991793,22.2641185991793,22.2641185991793,22.2641185991793,22.2641185991793,22.2641185991793,22.2641185991793,25.4356793827401,25.4356793827401,25.4356793827401
600,"PRY","Paraguay",57.9660736155131,57.9660736155131,57.9660736155131,57.9660736155131,63.1524895561835,63.1524895561835,63.1524895561835,63.1524895561835,63.1524895561835,63.1524895561835,63.1524895561835,69.0647696360486,75.8188414085393,76.3533462968179,76.7882429730002,76.9822896533094,76.9822896533094,77.1191541878789,78.1184008484321,78.1184008484321,78.1228719573263,80.2814698866878,80.3219627426782,80.5990503837423,83.5004955980881,83.6831187981016,83.8145903614183,83.9760421679731,84.378412124787,84.5420759821493,84.7032715777157,84.8144896360173,85.0200397779382,85.0698559391672,85.3692472566111,85.3867917165432,85.3955620658675,85.3955620658675,85.3955620658675,85.3955620658675
604,"PER","Peru",30.9291436176762,31.8918420063801,31.8948502779737,35.1819839870427,35.1961326732539,36.0490908902496,38.2519199403464,41.9961509555384,42.9010346844613,42.9130223104695,42.9151018408072,42.9151018408072,42.9199853641478,42.9199853641478,42.9199853641478,42.9485213166955,45.3690847080143,45.3690847080143,45.3690847080143,45.4394306954694,45.688255881117,50.1199588252098,50.9751997201217,52.4538646929083,53.2721154954824,55.0165314570595,55.2885187548237,56.14573535469,56.14573535469,58.1865040539282,60.7429907022786,62.7333849661457,63.620516587337,63.7037332791681,63.7212016543875,64.5956532798514,65.5083594295367,65.692232966632,67.795527527078,67.8652225703368
608,"PHL","Philippines",26.5983877065199,27.8420180617663,27.9727287086451,28.9157346354193,28.9157346354193,31.0471234114525,31.0544761731639,36.9686089305487,37.3908901370778,37.3908901370778,40.7329357391962,41.8116253882868,45.565570726804,45.5663941000829,46.0681002445051,46.3983613714475,47.9837052977026,48.3446658213889,48.645162417855,49.2531021930946,57.6477733432018,58.5626736394954,61.8369637398322,67.2115951645668,69.9431226345382,71.8837172415507,71.8837272848914,72.5108571581389,72.5108571581389,74.0647664008878,74.0647664008878,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778,74.1931524085778
616,"POL","Poland",91.5880037295299,92.6661804463226,92.6739031830601,92.6832964831774,92.6882614504413,92.767522162199,92.8060854762422,92.8153906590691,92.8756220385009,92.9719003970945,93.0215859128563,93.0855484597877,95.7134146578941,95.8046719406193,95.8046719406193,96.29906777845,96.3109696151816,96.3436688882879,96.5329430126493,96.5374225758576,96.5418674594985,96.5533534519443,96.5539116582484,98.1545217795835,99.9578654379085,99.9578654379085,99.960307630991,99.9838307699947,99.9996908740074,100,100,100,100,100,100,100,100,100,100,100
620,"PRT","Portugal",22.6213336916907,25.7286011972549,44.0242980665047,44.0311569486302,44.1532905012287,44.1532905012287,44.1532905012287,44.2789473101524,51.8458792518638,51.9833164447897,52.3540969979365,52.3577309079844,52.3577309079844,52.3577309079844,52.3577309079844,57.3821179229747,57.3821179229747,78.0439699474101,80.5888619598361,81.6473640792833,82.8906300315172,82.8906300315172,82.8906300315172,82.8906300315172,84.3124823819693,84.6406705471312,84.6406705471312,84.6406705471312,89.4712886812739,89.4880158672978,89.4880158672978,93.0649238859443,93.6053234735824,93.6053234735824,93.6327983039337,94.0170821005756,94.0170821005756,94.0584856836771,94.0584856836771,94.0584856836771
634,"QAT","Qatar",2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454,2.84402621562454
178,"COG","Republic of Congo",52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,52.8267016335522,53.0226667953821,53.0226667953821,53.0226667953821,74.7237542105155,74.7237542105155,74.7237542105155,74.7237542105155,74.7237542105155,74.7237542105155,75.2606222712989,75.2606222712989,80.0347889103639,81.0526657418672,81.0526657418672,81.0526657418672,87.706184866623,87.706184866623,87.706184866623,87.706184866623,88.3724709595218,88.3724709595218,88.3724709595218,88.3724709595218,88.4236907304255,88.4236907304255,88.4236907304255,88.4236907304255,88.4236907304255,88.4236907304255,88.4236907304255
642,"ROU","Romania",36.7306055250449,41.8607312373966,42.0301593578394,42.468924729636,42.468924729636,42.468924729636,42.468924729636,42.468924729636,43.0053031672679,43.0053031672679,50.6939417268831,50.7080996757245,51.8567375714304,52.2406376966808,58.262115268708,59.4265951645168,59.5016252674248,59.5099163720957,59.5510149918238,59.8531406708365,67.5893620300449,67.5893620300449,67.6104576738513,67.6104576738513,67.7443924901036,74.9501692439713,74.9821710278653,94.574841451503,94.574841451503,94.5748414515029,94.5748414515029,97.3227085232805,97.3227085232805,97.3227085232805,97.3227085232805,97.3227085232805,98.1620978557805,98.1620978557805,98.1620978557805,98.1620978557805
643,"RUS","Russia",88.3808039527802,88.4788696243486,89.3257123223509,89.9337234746899,90.1938096389773,90.5328035355576,91.3318978840012,91.4652566773352,92.6255004981331,92.7137627396313,92.8670935828123,92.9365226394169,93.0714595833434,93.6346609159777,93.9236929400203,94.5699065122436,94.6251547158055,94.7265542790786,94.9165696638432,94.9304486895083,94.9305655986582,94.9305655986582,94.9305655986582,94.9318510985452,94.9320173091731,94.9320173091731,94.9320173091731,94.9411985126726,94.9415141153648,94.9415141153648,94.9415603547547,94.9426776190143,94.9435238647896,94.9435238647896,94.9439359639412,94.9439359639412,94.9439359639412,94.9439359639412,94.9439359639412,94.9439359639412
646,"RWA","Rwanda",75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747,75.987031389747
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",25.3072853997539,25.3072853997539,25.3072853997539,25.3072853997539,25.3072853997539,25.3072853997539,25.3072853997539,44.1827694474787,48.7056994897795,50.3838222656071,50.3838222656071,50.3838222656071,50.3838222656071,54.4409301701845,54.4409301701845,56.1303427875681,56.1303427875681,56.1303427875681,56.1303427875681,56.1303427875681,56.1303427875681,56.1405908311277,56.5151828717912,56.5151828717912,56.5151828717912,56.591919939895,56.591919939895,56.591919939895,56.591919939895,56.591919939895,56.591919939895,56.6099638901538,56.6099638901538,56.6099638901538,56.6137229750352,56.6137229750352,56.6137229750352,56.6137229750352,56.6137229750352,56.6137229750352
686,"SEN","Senegal",84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0134372533059,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146,84.0161784636146
688,"SRB","Serbia",75.7433344060443,80.7318265939405,82.0049181007042,82.0278516964795,82.1853947659635,82.1990025772045,82.2010406910875,82.2270317427623,82.2270317427623,82.2337486996035,82.2613706073878,82.4447062373289,82.4447062373289,82.4824572128439,82.488057119476,82.708315614807,83.3892464420226,86.9471244448265,87.150683574675,87.1756362919382,87.2363046824089,87.2824001318281,87.3010421633262,87.3017164455155,87.3210332463318,88.3890083880521,90.093348183044,90.7821108779912,90.8375244446801,90.9315175952213,90.955027063783,91.042088465968,91.2028207204824,91.8221526325314,93.4482192488747,94.1252711698016,94.1387448425015,96.8101027655558,96.8101027655558,96.8101027655558
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",53.6604057854531,53.6604057854531,53.6604057854531,53.6604057854531,53.6604057854531,53.6604057854531,53.6604057854531,54.0539617703893,54.0539617703893,54.0539617703893,54.0539617703893,54.0539617703893,54.0539617703893,54.0539617703893,54.0539617703893,61.0299336156816,61.0299336156816,61.0299336156816,61.0299336156816,61.0299336156816,61.0299336156816,61.0299336156816,61.0299336156816,61.6174632941942,61.6174632941942,61.6174632941942,61.6174632941942,61.6174632941942,61.6174632941942,61.6174632941942,70.8689781929341,70.8689781929341,80.8729105014444,80.8729105014444,80.8729105014444,80.8729105014444,80.8729105014444,80.8729105014444,80.8729105014444,80.8729105014444
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",62.4569422087774,63.08511045245,63.910851625905,64.7242863555692,71.0605748630437,72.3319185843384,72.4575775917112,72.4824705517609,74.0745534252652,74.1708751839557,74.3650932980307,74.6542914028158,74.7117275228295,75.130123138599,75.1603049387416,75.1603049387415,75.3347677580792,97.1332795383055,97.1548253535074,97.2069918855533,97.2337846256043,98.1854343027667,99.2129872992813,99.9707902418341,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
705,"SVN","Slovenia",31.9965304282801,36.7722996653239,36.7722996653239,36.872906330116,37.2969305030137,41.9515777022529,42.3627995372164,49.5597014693831,50.1368571258295,50.3370732446905,63.7514651156968,63.8268589652128,66.5718335194595,66.6086877717643,66.6086877717643,66.7861353441959,67.045895573329,67.0778020265878,68.220312941843,68.3468896325391,68.3468896325391,68.3590932797196,73.9002301647756,73.9002301647756,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
90,"SLB","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",53.4325355508782,57.4499430655173,57.6203481281835,58.6097667604622,59.1971022146559,60.3721557643527,61.7277999685234,62.2403425272608,62.7384387532253,63.3599880967612,64.1398807626513,66.2495193746303,66.9844823704444,67.3144729595934,68.1654573546792,68.3659480602266,68.8590507330601,69.0873047246091,70.2105582334452,70.7632521264356,71.1600917446184,73.3924664409919,73.5857416702777,73.6203244004102,73.6203244004102,73.752330561593,73.7723776431754,73.8240744417698,73.9650497423574,74.2451482675554,74.3800167781246,74.4776332076488,74.8572460698163,75.2403241931894,76.6765704164219,77.054206155508,78.1061741113154,78.3980578594679,79.316200825509,79.3767439786307
410,"KOR","South Korea",72.1205097727318,72.2733926628361,73.0542533920216,74.5967670246613,75.8031774859677,76.1517031491318,76.6392392875922,77.8289206957999,79.3286885523127,79.6393376286619,79.827589867334,79.9317425093597,79.9877625658112,80.4346531119429,80.4683074449914,80.821414472542,80.9981275794579,82.6367775506513,83.3994423148601,84.5247802467167,84.6625529461418,84.8329322770385,85.9643713261545,86.0463083390971,87.8475166762616,89.1010907670848,89.1772564106139,89.2102940896927,89.5181279356241,89.5569131814913,89.56763000477,89.6801080079896,90.0473065488454,90.0675275567482,90.101265623435,90.1092302888972,90.1162782797043,90.1208722702675,90.1208722702675,90.1208722702675
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",14.2209687994266,14.2782089621039,15.2883294309604,15.501565897697,15.605894540948,15.806217271802,15.8174276121961,30.3270773999527,33.9555264118136,45.4863366069419,47.4822589450391,49.2007648653876,57.2412352500201,57.9710327146425,58.5371700004199,59.2993489554668,62.4356755202878,81.6794632182951,84.1625300989727,93.8055545471539,95.4761458205352,95.6965715233323,95.7360569543257,96.1772558435623,96.6719056504837,96.6724120618983,97.9995326662122,97.9995326662122,98.1132728750464,98.1190501413577,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774,98.1218844799774
144,"LKA","Sri Lanka",38.2582379498664,38.2582379498664,38.6872345036625,38.6872345036625,40.6008910339531,40.6372344893041,41.4985729905692,45.7221077227108,48.6062834395763,48.816171139312,48.9306430658188,48.9464562661244,49.3009461913265,49.3663074245484,49.3663074245484,49.5824374331197,49.5824374331197,49.5919794517366,49.5919794517366,49.5919794517366,58.6937616738048,58.6937616738048,59.1033351961366,59.1284035344829,59.1284035344829,59.1334021190871,59.1334021190871,61.7702658502734,63.9939249698679,67.7048744069267,68.0297117816023,68.3409865158443,70.4944606070969,70.9477766188187,70.9477766188187,70.9477766188187,70.9477766188187,70.9477766188187,70.9477766188187,70.9477766188187
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",40.154816422144,40.154816422144,40.154816422144,40.154816422144,40.154816422144,40.154816422144,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,40.1881488337728,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.3956938025837,46.399024595963,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637,46.6106664947637
740,"SUR","Suriname",41.116057398194,41.116057398194,41.116057398194,41.116057398194,41.116057398194,41.116057398194,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,55.8709601205383,84.0283441724572,84.0283441724572,84.0283441724572,84.0283441724572,84.0424721780243,84.0424721780243,84.0424721780243,84.0424721780243,84.0483645918304,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731,84.2597540368731
752,"SWE","Sweden",66.6678449484863,75.2727572885723,75.9937626248244,78.5515232426873,78.8225612609527,78.9917231768957,79.6260497152971,80.6920111196345,81.6663369510154,83.3463199866528,83.5407376937066,83.7511918698927,85.144296898634,88.3617349958175,89.1154911209233,95.1232738390611,96.2112481053582,96.756722433935,97.6519950604182,97.6655913309515,97.92090883452,98.1167640051489,98.3604845297363,98.4861420936866,98.6989128754342,98.7890455438192,98.9200488292992,99.0325889819101,99.0667988321031,99.1111909751179,99.1436510882697,99.1563941208918,99.1582581743623,99.1598454599,99.1680571279949,99.1718774951066,99.1796388826487,99.3016664504508,99.3225488399252,99.3225488399252
756,"CHE","Switzerland",34.1328480426336,34.1328480426336,34.1328480426336,34.1328480426336,34.1328480426336,34.1328480426336,37.4582623938733,37.4582623938733,37.4582623938733,37.7304264076189,37.7839039630569,51.5013339712839,91.4503239384654,91.4650781734875,95.7710247303082,95.9350427008217,98.31855858869,98.3211835151376,98.7544048714946,98.7544048714946,98.8007880567686,99.6224192136574,99.6224192136574,99.7363920122062,99.7363920122062,99.7364005672348,99.7659378203924,99.8111996653603,99.8111996653603,99.8111996653603,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621,99.9999881805621
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0,0,0,0,0,29.4359089834435,51.3906332879655,51.3906332879655,60.4637955448584,60.4637955448584,60.4637955448584,60.4637955448584,69.8828871839004,69.8828871839004,69.9183008697511,69.9401294643024,69.9401294643024,70.0860017397301,71.5119735862483,71.5119735862483,89.7310572762025,89.7368806160975,89.7368806160975,89.7466023328724,89.7466023328724,89.8258298784271,90.0887932723766,90.0887932723766,90.1723558264311,90.1723558264311,90.1723558264311,90.1723558264311,90.1734839290651,90.3392274921307,90.3535809448028,90.3535809448028,90.3535809448028,90.3535809448028,90.3535809448028,90.3535809448028
762,"TJK","Tajikistan",42.2948243535532,42.2948243535532,42.2948243535532,43.9954886209075,44.9095732118828,44.9095732118828,44.9095732118828,44.9095732118828,44.9095732118828,44.9095732118828,44.9095732118828,46.6815490373419,46.6815490373419,46.6815490373419,46.6815490373419,46.6815490373419,46.6815490373419,46.6815490373419,46.6815490373419,69.1579894941646,69.1579894941646,69.1579894941646,69.1579894941646,69.1579894941646,69.1579894941646,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319,69.3797873787319
834,"TZA","Tanzania",75.2112637558206,75.2112637558206,75.2148867023419,75.2148867023419,75.2148867023419,75.2148867023419,75.2148867023419,75.2148867023419,75.2187383493188,75.2187383493188,75.2187383493188,75.2187383493188,76.9200821527377,76.9289932171553,77.3083982641286,77.3083982641286,77.3083982641286,77.3083982641286,77.3083982641286,77.3089453458256,77.3089453458256,77.3089453458256,77.3089453458256,77.3089453458256,77.5182597585643,77.7286976585325,77.7286976585325,78.351187385949,78.351187385949,78.35138121106,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,78.4458184737682,86.3047998924873
764,"THA","Thailand",69.2461956034877,73.3333483856464,74.6089752466062,74.752319339203,75.0287920956232,75.1368036240605,75.2672713358417,76.1042446402612,76.8294506833782,77.1028058509403,77.3615726604403,80.1363568706339,80.3630647403566,80.518418854297,80.6347139161456,80.6458896931347,81.7139861646954,81.731929431254,82.0760725533614,82.9590725388062,83.1316132592362,83.1775600841531,83.1775600841531,83.26023666769,83.26023666769,83.260304799907,83.260304799907,83.4531039361972,83.5716489486394,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941,84.1124386089941
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.605997084061,32.605997084061,32.605997084061,32.605997084061,32.605997084061,32.605997084061,32.605997084061,67.2864436967124,94.8397664110015,94.8397664110015,94.8397664110015,94.8397664110015,94.8397664110015,94.8397664110015,94.8397664110015,94.9493278154422,95.3526908208183,95.3526908208183,95.3526908208183,95.3526908208183
768,"TGO","Togo",73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4697618219471,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967,73.4875957707967
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"TUN","Tunisia",49.4130724711396,49.4130724711396,49.4130724711396,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,49.8523695651188,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,50.8489994436855,53.7923348946449,53.7923348946449,54.6724666312441,54.6724666312441,54.6724666312441,57.206139017764,59.3401044866527,59.3401044866527,59.3401044866527,59.3401044866527,59.3401044866527,59.3401044866527,59.3401044866527
792,"TUR","Turkey",0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.159066900516235,0.313607435630851,0.313607435630851,0.313607435630851,0.346781566335595,0.346781566335595,0.346781566335595,0.346781566335595,0.346781566335595,0.346781566335595,0.397817855069263,0.397817855069263,0.397817855069263,0.397817855069263,0.397817855069263,2.61802293669623,2.61802293669623,2.65270138376997,2.65270138376997,2.9484711333843,3.26168677597088,3.26168677597088,3.26168677597088,3.26168677597088,3.26168677597088,3.26168677597088,3.26168677597088,3.26168677597088
795,"TKM","Turkmenistan",65.4281380173558,65.4281380173558,66.7303572110923,67.436646901012,67.436646901012,67.436646901012,68.1038541322227,68.1038541322227,68.1038541322227,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108,68.4483028414108
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
